,OBJECTID,NatlDBNum,ConfCode,SpeciesID,ComName,Genus,Species,County,State,WaterBody,LatAcc,LongAcc,ObsDay,ObsStatus,SpeciesCategory,x,y,spatialReference,Date,lat,lon,Year,Carcass Condition,Country,Field Number,Month,Sex
179,7190.0,NE-2015-1174180,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,Atlantic Ocean,actual,actual,20.0,Moderate Decomposition,Humpback Whale,-8113331.8433333915,4972069.102131314,102100.0,2015-APR-20,40.72640000000007,-72.88329999999995,20150420,,,,,
180,7319.0,NE-2015-1172531,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,northampton,VA,Atlantic Ocean,actual,actual,1.0,Advanced Decomposition,Humpback Whale,-8426738.511322958,4495007.857349456,102100.0,2015-MAY-01,37.399990000000045,-75.69867999999995,20150501,,,,,
181,6508.0,NE-2015-1202026,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,VA,Atlantic Ocean,actual,actual,29.0,Advanced Decomposition,Humpback Whale,-8340264.083721362,4447446.812097904,102100.0,2015-MAY-29,37.05981000000003,-74.92186699999995,20150529,,,,,
182,7147.0,NE-2015-1175157,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,hancock,ME,Atlantic Ocean,actual,actual,11.0,Moderate Decomposition,Humpback Whale,-7589192.926492528,5517611.948717447,102100.0,2015-JUN-11,44.33616000000006,-68.17487999999997,20150611,,,,,
183,7170.0,NE-2015-1174232,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,Atlantic Ocean,actual,actual,29.0,Moderate Decomposition,Humpback Whale,-8126478.675196074,4965872.236523338,102100.0,2015-JUN-29,40.684200000000025,-73.00139999999993,20150629,,,,,
184,6842.0,NE-2015-1180435,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,Atlantic Ocean,actual,actual,6.0,Advanced Decomposition,Humpback Whale,-8004372.325744938,5018287.723117421,102100.0,2015-OCT-06,41.04030000000005,-71.90449999999998,20151006,,,,,
185,6504.0,NE-2016-1181314,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,virginia beach,VA,Atlantic Ocean,actual,actual,14.0,Alive,Humpback Whale,-8460288.75869467,4431373.623790504,102100.0,2016-JAN-14,36.94450000000006,-76.00006699999996,20160114,,,,,
186,6503.0,NE-2016-1181315,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,virginia beach,VA,Atlantic Ocean,actual,actual,15.0,Moderate Decomposition,Humpback Whale,-8423258.330082284,4428158.983468294,102100.0,2016-JAN-15,36.92141700000007,-75.66741699999993,20160115,,,,,
187,5874.0,NE-2016-1192267,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,washington,RI,Atlantic Ocean,actual,actual,16.0,Moderate Decomposition,Humpback Whale,-7965601.973491452,5043050.959584969,102100.0,2016-MAR-16,41.20787000000007,-71.55621999999994,20160316,,,,,
188,5802.0,NE-2016-1192842,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,newport,RI,Atlantic Ocean,actual,actual,23.0,Fresh Dead,Humpback Whale,-7940145.432336846,5080140.5154793365,102100.0,2016-APR-23,41.458050000000064,-71.32753999999994,20160423,,,,,
189,6231.0,NE-2016-1189856,Confirmed - High,7.0,"Whale, humpback",Megaptera,novaeangliae,plymouth,MA,Massachusetts Bay,estimate,estimate,25.0,Moderate Decomposition,Humpback Whale,-7863923.975115274,5168381.149840531,102100.0,2016-APR-25,42.049393000000066,-70.64283099999993,20160425,,,,,
190,6209.0,NE-2016-1190238,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,,actual,actual,26.0,Advanced Decomposition,Humpback Whale,-8025266.994166831,5011648.439635612,102100.0,2016-APR-26,40.995300000000036,-72.09219999999993,20160426,,,,,
191,6228.0,NE-2016-1189950,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,,actual,actual,4.0,Advanced Decomposition,Humpback Whale,-8095876.947177008,4982842.200335545,102100.0,2016-JUN-04,40.79970000000002,-72.72649999999997,20160604,,,,,
192,6267.0,NE-2016-1187284,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,sussex,DE,Atlantic Ocean,actual,actual,17.0,Moderate Decomposition,Humpback Whale,-8355292.548936926,4659843.5845312355,102100.0,2016-JUN-17,38.56705000000005,-75.05686999999995,20160617,,,,,
193,6157.0,NE-2016-1190532,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,Atlantic Ocean,actual,actual,24.0,Moderate Decomposition,Humpback Whale,-8079023.176270905,4984842.336728277,102100.0,2016-JUN-24,40.81330000000003,-72.57509999999996,20160624,,,,,
194,6229.0,NE-2016-1189874,Confirmed - High,7.0,"Whale, humpback",Megaptera,novaeangliae,rockingham,NH,Gulf of Maine,actual,actual,27.0,Moderate Decomposition,Humpback Whale,-7875152.660832101,5312276.272293667,102100.0,2016-JUN-27,43.00200000000006,-70.74369999999993,20160627,,,,,
195,6237.0,NE-2016-1188836,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,delaware,PA,Atlantic Ocean,actual,actual,5.0,Moderate Decomposition,Humpback Whale,-8353043.561264431,4696253.728631414,102100.0,2016-JUL-05,38.822330000000065,-75.03666699999997,20160705,,,,,
196,6238.0,NE-2016-1188495,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,worcester,MD,Atlantic Ocean,actual,actual,6.0,Moderate Decomposition,Humpback Whale,-8363229.405991506,4615242.879770165,102100.0,2016-JUL-06,38.25310400000006,-75.12816799999996,20160706,,,,,
197,6152.0,NE-2016-1190833,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,washington,ME,Atlantic Ocean,actual,actual,25.0,Advanced Decomposition,Humpback Whale,-7514113.495927,5551841.529596557,102100.0,2016-AUG-25,44.555680000000045,-67.50042999999994,20160825,,,,,
198,5872.0,NE-2016-1192299,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,dukes,MA,ATLANTIC,estimate,estimate,12.0,Moderate Decomposition,Humpback Whale,-7856217.215448165,5064163.779080498,102100.0,2016-SEP-12,41.350400000000036,-70.57359999999993,20160912,,,,,
199,6131.0,NE-2016-1191055,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,cape may,NJ,Atlantic Ocean,actual,actual,16.0,Moderate Decomposition,Humpback Whale,-8313171.813969038,4745989.777551684,102100.0,2016-SEP-16,39.16956700000003,-74.67849299999995,20160916,,,,,
200,5815.0,NE-2016-1192637,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,lincoln,ME,Atlantic Ocean,estimate,estimate,6.0,Advanced Decomposition,Humpback Whale,-7754102.733348588,5431859.051323161,102100.0,2016-OCT-06,43.782591000000025,-69.65628999999996,20161006,,,,,
201,5589.0,NE-2016-1199922,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,NJ,Atlantic Ocean,actual,actual,18.0,Moderate Decomposition,Humpback Whale,-8219200.35262099,4924045.735008377,102100.0,2016-NOV-18,40.39866700000004,-73.83433299999994,20161118,,,,,
202,5600.0,NE-2016-1199236,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,Atlantic Ocean,actual,actual,23.0,Alive,Humpback Whale,-8097346.364455479,4981430.586074032,102100.0,2016-NOV-23,40.79010000000005,-72.73969999999997,20161123,,,,,
203,5712.0,NE-2016-1193599,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,ATLANTIC,estimate,estimate,7.0,Moderate Decomposition,Humpback Whale,-7807147.583906494,5171770.803970905,102100.0,2016-DEC-07,42.07200000000006,-70.13279999999997,20161207,,,,,
204,5760.0,NE-2016-1192967,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,northumberland,VA,Atlantic Ocean,actual,actual,11.0,Fresh Dead,Humpback Whale,-8473979.831547845,4529123.590749834,102100.0,2016-DEC-11,37.64305600000005,-76.12305599999996,20161211,,,,,
